customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score
21216,18,0,18,0,0,0,0,82,37864.0,6,12,24,1,0,5,1,2,15,7.6160000000000005
62590,48,17,48,0,0,0,0,39,55604.0,6,40,48,5,3,0,0,12,48,0.0
60150,52,23,52,1,0,0,0,42,55031.0,3,37,48,4,4,0,0,18,39,0.0
53479,48,19,48,0,0,0,0,43,51869.0,6,18,24,4,0,0,0,6,49,0.0
22422,49,15,49,1,0,0,0,55,38139.0,3,41,48,2,1,0,0,7,37,0.0
14019,40,9,40,0,0,0,0,56,33298.0,6,22,24,2,0,1,1,12,30,8.232000000000001
15030,38,11,38,1,0,0,0,51,33878.0,2,41,48,3,0,3,2,9,38,10.679
38675,28,0,28,0,0,0,0,74,45507.0,4,29,36,0,1,0,0,6,19,0.0
2979,11,0,11,1,0,0,0,52,25843.0,5,27,36,3,0,0,0,8,38,0.0
26264,78,50,78,0,0,0,0,39,39858.0,3,21,24,5,0,0,0,25,34,0.0
49983,54,21,54,0,0,0,0,52,50766.0,4,15,24,3,0,4,3,14,33,11.927999999999999
27552,30,1,30,0,0,0,0,44,40842.0,6,17,24,4,1,3,1,18,37,13.18
20609,34,2,34,0,0,0,0,39,37543.0,5,17,24,5,7,3,2,13,47,10.112
384,43,16,43,0,0,0,0,62,17779.0,7,36,48,1,1,0,0,4,33,0.0
53921,36,7,36,1,0,0,0,62,52378.0,4,20,24,1,2,0,0,17,20,0.0
31128,41,13,41,0,0,0,0,64,41770.0,6,-3,0,1,1,0,0,11,23,0.0
43209,45,13,45,0,0,0,0,55,47146.0,4,34,36,2,2,0,0,8,35,0.0
62865,32,0,32,1,0,0,0,57,55560.0,6,18,24,2,0,1,1,15,27,9.619
34688,48,21,48,0,0,0,0,57,43170.0,4,13,24,2,0,3,17,14,28,23.723000000000003
7796,54,25,54,0,0,0,0,56,29991.0,5,23,36,2,0,0,0,11,31,0.0
15400,71,42,71,1,0,0,0,47,34634.0,2,17,24,3,1,3,2,11,40,13.372
12904,40,12,40,0,0,0,0,45,32390.0,6,40,48,4,0,3,2,11,42,11.456
26993,21,0,21,1,0,0,0,41,40419.0,2,35,48,5,4,2,1,19,38,7.556
31875,37,3,37,0,0,0,0,67,42010.0,5,34,36,0,3,2,1,10,21,9.299
8105,20,0,20,1,0,0,0,51,30149.0,2,18,24,3,3,0,0,17,31,0.0
7838,46,16,46,1,0,0,0,42,30024.0,2,27,36,4,1,0,0,14,43,0.0
38277,24,0,24,0,0,1,0,63,45364.0,5,40,48,1,5,2,1,11,25,12.022
57968,64,39,64,1,0,0,0,53,54277.0,3,20,24,3,0,0,0,10,36,0.0
33532,49,15,49,1,0,0,0,56,42594.0,6,10,12,2,1,1,22,6,36,28.682
9143,28,0,28,1,0,0,0,72,30958.0,5,12,24,0,1,4,3,10,16,9.496
21214,17,0,17,0,0,0,0,58,37871.0,5,16,24,2,0,2,1,14,27,8.199
38475,27,0,27,0,0,0,0,58,45454.0,5,-6,0,2,1,0,0,8,32,0.0
52249,32,3,32,0,0,0,0,51,51526.0,4,15,24,3,4,0,0,13,35,0.0
41436,40,7,40,1,0,0,0,52,46649.0,2,12,24,2,0,3,2,6,41,0.0
41320,47,18,47,0,0,0,0,64,46645.0,5,40,48,1,1,1,1,10,25,11.152000000000001
12277,65,38,65,1,0,0,0,41,32184.0,4,35,48,5,0,0,0,17,41,0.0
15840,46,15,46,0,0,0,0,68,34772.0,2,12,24,0,0,0,4,8,22,12.579
32942,46,15,46,1,0,0,0,65,42387.0,7,22,24,1,2,2,1,10,23,8.457
17920,47,16,47,0,0,0,0,62,35449.0,3,9,12,1,0,0,0,8,29,0.0
40426,33,2,33,1,0,0,0,60,46086.0,5,-2,0,1,1,0,0,12,26,0.0
20323,30,1,30,0,0,0,0,59,37464.0,7,22,24,1,1,4,2,9,30,8.411
110243,46,15,46,0,0,0,0,54,73097.0,5,33,36,2,0,3,28,20,24,35.105
1475,47,20,47,1,0,0,0,68,22941.0,5,14,24,0,0,0,0,7,23,0.0
17115,39,12,39,0,0,0,0,52,35294.0,5,38,48,3,0,4,1,11,35,12.689
42090,42,14,42,1,0,0,0,60,46613.0,3,12,24,1,1,0,0,5,34,0.0
38625,43,14,43,0,0,0,0,76,45486.0,2,14,24,0,1,0,0,6,17,0.0
55691,35,8,35,0,0,0,0,46,53222.0,7,29,36,4,0,5,21,13,40,28.197
58535,69,42,69,1,0,0,0,66,54351.0,1,10,12,0,1,0,0,8,25,0.0
12116,44,19,44,0,0,0,0,56,32222.0,4,34,36,2,4,0,0,5,38,0.0
26023,36,10,36,0,0,0,0,73,39918.0,4,0,12,0,2,0,0,8,18,0.0
44395,50,22,50,0,0,0,0,62,47977.0,2,-5,0,1,1,0,0,9,28,0.0
22909,40,12,40,0,0,0,0,45,38216.0,2,14,24,4,1,0,0,16,37,0.0
62092,33,6,33,0,0,0,0,51,55376.0,6,40,48,3,1,6,18,7,40,26.447
21132,35,2,35,1,0,0,0,54,37937.0,3,5,12,2,1,0,0,8,36,0.0
4853,42,11,42,1,0,0,0,55,27050.0,2,10,12,2,0,0,0,11,33,0.0
16444,49,20,49,1,0,0,0,33,35127.0,6,26,36,6,2,0,0,17,48,0.0
8444,33,5,33,1,0,0,0,58,30530.0,7,-3,0,2,0,0,0,11,30,0.0
58644,44,13,44,1,0,0,0,54,54415.0,2,24,36,2,1,0,0,10,34,0.0
44691,49,21,49,0,0,0,0,61,48007.0,5,33,36,1,3,3,2,10,28,9.058
20822,34,2,34,0,0,0,0,50,37542.0,5,-3,0,3,1,1,0,10,38,0.0
6050,35,5,35,1,0,0,0,37,28319.0,2,7,12,5,1,3,1,15,47,7.912000000000001
36559,45,16,45,1,1,0,0,83,44428.0,2,36,48,1,1,0,0,6,10,0.0
52,43,12,43,1,0,0,0,47,14124.0,3,40,48,3,1,0,0,16,35,0.0
18761,21,0,21,1,0,0,0,51,35870.0,5,36,48,3,1,0,0,9,39,0.0
15174,49,19,49,0,0,0,0,64,34061.0,6,-2,0,1,0,0,0,10,24,0.0
12197,41,9,41,1,0,0,0,48,32245.0,7,36,48,3,0,0,0,13,37,0.0
56797,49,16,49,0,0,0,0,60,53632.0,2,40,48,1,0,6,6,9,29,12.647
24631,65,36,65,0,0,0,0,60,39036.0,4,-1,0,2,0,0,0,11,27,0.0
40933,40,11,40,1,0,0,0,52,46563.0,7,-2,0,3,1,1,0,11,35,0.0
23003,25,0,25,1,0,0,0,59,38183.0,2,-4,0,1,1,1,0,12,28,0.0
21492,80,49,80,1,0,0,0,48,38025.0,3,20,24,3,0,0,0,10,40,0.0
49688,14,0,14,0,0,0,0,53,50621.0,7,38,48,3,2,0,0,13,33,0.0
52327,60,34,60,0,0,0,0,45,51523.0,4,31,36,4,0,3,1,11,43,8.627
31553,38,14,38,1,0,0,0,59,42032.0,3,22,24,2,2,3,2,10,30,9.086
30325,36,10,36,1,0,0,0,45,41259.0,5,14,24,4,0,0,0,10,44,0.0
18197,37,8,37,1,0,0,0,56,35687.0,3,-6,0,2,3,0,0,13,30,0.0
13196,29,2,29,1,0,0,0,54,32529.0,7,33,36,2,5,0,0,11,33,0.0
15439,29,0,29,1,0,0,0,49,34557.0,6,40,48,3,0,2,1,13,37,7.388999999999999
7821,22,0,22,0,0,0,0,70,30037.0,3,11,24,0,1,4,2,9,20,12.835999999999999
42942,31,1,31,1,0,0,0,62,47030.0,3,35,36,1,0,0,0,5,31,0.0
18604,27,0,27,1,0,0,0,64,35935.0,6,-5,0,1,1,0,0,13,22,0.0
59609,35,8,35,1,0,0,0,56,54921.0,2,12,24,2,0,4,24,12,30,30.892
22558,51,20,51,0,0,0,0,50,38152.0,2,41,48,3,0,0,0,8,40,0.0
37547,37,5,37,1,0,0,0,53,45063.0,3,-5,0,2,0,1,0,18,28,0.0
14787,49,18,49,0,0,0,0,65,33938.0,7,35,36,0,1,2,1,6,28,10.458
25679,61,29,61,1,0,0,0,62,39787.0,3,18,24,1,0,2,2,11,25,10.787
27632,67,39,67,0,0,0,0,53,40935.0,6,19,24,3,0,4,1,8,38,8.729
9279,43,10,43,0,0,0,0,53,31042.0,2,41,48,2,2,6,5,9,37,11.554
49580,38,9,38,1,0,0,0,60,50626.0,6,21,24,1,1,1,22,11,28,28.896
41826,50,14,50,0,0,0,0,46,46626.0,3,11,12,4,0,6,2,12,41,9.031
23063,46,16,46,0,0,0,0,66,38187.0,2,8,12,0,0,2,1,6,26,11.645999999999999
50508,54,28,54,1,0,0,0,59,50878.0,2,14,24,2,1,2,9,14,26,15.857000000000001
15442,46,16,46,0,0,0,0,58,34607.0,6,-4,0,1,1,1,0,14,26,0.0
55635,44,16,44,1,0,0,0,59,53235.0,3,35,48,2,0,4,2,18,21,10.469000000000001
15162,25,0,25,1,0,0,0,54,33961.0,7,5,12,2,2,3,2,10,35,8.412
35476,21,0,21,0,0,0,0,46,43847.0,5,24,36,4,0,2,1,8,44,8.442
57924,18,0,18,0,0,0,0,62,54340.0,2,12,24,1,0,5,3,7,29,9.299
8924,17,0,17,1,0,0,0,57,31021.0,7,-6,0,2,0,1,0,11,31,0.0
33684,35,6,35,0,0,0,0,46,42624.0,5,-1,0,4,1,0,0,10,43,0.0
58944,33,1,33,1,0,0,0,56,54619.0,4,7,12,2,0,3,1,12,30,8.822000000000001
53226,43,12,43,1,0,0,0,50,51929.0,6,8,12,3,2,1,1,15,34,11.815999999999999
21121,69,40,69,0,0,0,0,51,37861.0,1,38,48,2,0,0,0,13,34,0.0
13227,47,17,47,1,0,0,0,39,32528.0,6,40,48,5,1,2,2,18,42,9.113999999999999
59786,38,7,38,0,0,0,0,51,54935.0,6,-4,0,3,1,1,0,14,34,0.0
94333,49,19,49,1,0,0,0,59,67597.0,4,30,36,1,1,1,9,8,31,16.319000000000003
19764,44,16,44,1,0,0,0,47,36962.0,3,20,24,4,1,1,8,9,42,14.879000000000001
22202,45,11,45,1,0,0,0,56,38052.0,3,30,36,2,1,4,3,10,32,11.649000000000001
46025,55,28,55,0,0,0,0,64,48229.0,2,6,12,0,0,0,0,7,27,0.0
15898,51,19,51,0,0,0,0,74,34887.0,6,40,48,0,0,0,0,9,16,0.0
38174,40,12,40,1,0,0,0,42,45379.0,4,29,36,4,0,5,3,11,45,10.798
47468,22,0,22,0,0,0,0,63,49013.0,6,20,24,1,1,2,1,5,30,11.84
3343,31,3,31,0,0,0,0,44,26103.0,3,8,12,4,0,0,0,17,38,0.0
55921,26,0,26,0,0,0,0,56,53184.0,5,35,48,2,0,1,1,14,28,12.273
9054,37,7,37,0,0,0,0,69,31048.0,5,37,48,0,2,0,0,6,23,0.0
20756,41,14,41,0,0,0,0,38,37509.0,6,34,36,5,4,0,0,17,43,0.0
55101,30,0,30,0,0,0,0,63,52660.0,7,39,48,1,0,0,0,10,26,0.0
19313,51,23,51,1,0,0,0,65,36500.0,2,35,36,0,0,0,0,10,24,0.0
9586,83,56,83,0,0,0,0,60,31316.0,6,7,12,1,0,0,0,7,32,0.0
11651,41,7,41,1,0,0,0,57,31995.0,2,26,36,2,0,0,0,9,33,0.0
26804,46,15,46,1,0,0,0,48,40300.0,5,28,36,3,2,0,0,7,43,0.0
31957,32,2,32,0,0,0,0,53,42069.0,3,40,48,3,0,4,1,5,41,7.582000000000001
61670,46,17,46,1,0,0,0,58,55336.0,7,14,24,2,3,0,0,9,31,0.0
2014,47,14,47,0,0,0,0,46,23924.0,3,28,36,4,1,0,5,16,37,12.89
44299,42,9,42,0,0,0,0,53,48000.0,5,-3,0,3,1,0,0,12,33,0.0
54594,42,11,42,1,0,0,0,51,52627.0,6,10,12,3,0,2,1,11,36,11.366
23186,29,0,29,0,0,0,0,31,38186.0,2,-5,0,6,0,0,0,18,50,0.0
28193,44,13,44,1,0,0,0,66,40959.0,4,41,48,0,3,1,22,15,18,28.699
3316,28,0,28,1,0,0,0,50,26079.0,6,34,36,3,1,1,1,10,39,7.816
22276,53,22,53,1,0,0,0,46,38110.0,4,29,36,4,2,2,1,8,45,12.267000000000001
9723,27,0,27,1,0,0,0,54,31329.0,6,-1,0,2,0,0,0,17,28,0.0
14376,55,24,55,1,0,0,0,48,33552.0,6,22,24,3,0,4,1,13,37,10.136000000000001
34936,56,29,56,0,0,0,0,43,43274.0,4,12,24,4,1,3,1,10,46,9.799
51690,44,13,44,1,0,0,0,51,51264.0,7,-1,0,3,3,0,0,7,41,0.0
13632,24,0,24,0,0,0,0,56,32936.0,2,14,24,2,1,0,0,8,35,0.0
20637,32,5,32,1,0,0,0,75,37478.0,4,22,24,0,0,4,2,8,15,10.517999999999999
50043,55,25,55,1,1,0,0,75,50806.0,6,8,12,0,0,2,1,13,10,8.712
7402,44,12,44,1,0,0,0,32,29814.0,4,11,24,6,0,3,3,15,51,10.270999999999999
41643,52,19,52,0,0,0,0,50,46581.0,2,-2,0,3,1,1,0,4,44,0.0
28503,38,10,38,1,0,0,0,53,40958.0,4,36,48,2,0,0,0,7,38,0.0
13972,38,7,38,0,0,0,0,54,33272.0,6,39,48,2,2,0,4,9,35,11.203
42981,36,5,36,1,0,0,0,56,47043.0,5,34,36,2,3,5,3,11,31,13.696
23751,19,0,19,1,0,0,0,47,38461.0,4,40,48,3,1,1,1,10,41,9.662
22273,50,19,50,0,0,0,0,48,38117.0,2,16,24,3,3,4,1,13,38,8.453
17142,56,25,56,0,0,0,0,50,35320.0,1,24,36,3,1,3,1,10,39,7.979
88424,27,2,27,0,0,0,0,61,65035.0,2,31,36,1,1,3,2,7,31,8.827
34049,37,7,37,0,0,0,0,57,42666.0,7,18,24,2,0,0,0,9,32,0.0
79568,35,3,35,0,0,0,0,57,61804.0,3,20,24,2,4,5,3,7,35,9.706
60346,39,12,39,0,0,0,0,60,55141.0,5,13,24,1,3,0,0,11,27,0.0
57500,36,7,36,1,0,0,0,49,54045.0,3,37,48,3,1,0,0,14,36,0.0
45945,42,14,42,0,0,0,0,62,48160.0,5,35,36,1,1,0,0,20,17,0.0
8055,34,4,34,1,0,0,0,40,30063.0,6,40,48,5,0,0,0,12,47,0.0
10373,35,4,35,1,0,0,0,54,31555.0,4,22,24,2,7,1,1,10,35,11.932
19108,65,35,65,1,0,0,0,59,36300.0,4,8,12,2,0,0,0,16,23,0.0
25826,34,8,34,0,0,0,0,64,39925.0,6,12,24,1,3,1,1,14,20,7.35
55672,44,13,44,0,0,0,0,53,53201.0,2,15,24,2,4,0,0,11,35,0.0
1431,33,5,33,0,0,0,0,65,22779.0,5,27,36,0,1,1,1,10,24,7.999
45134,28,0,28,1,0,0,0,44,47966.0,3,23,36,4,1,0,0,9,45,0.0
56792,44,12,44,0,0,0,0,73,53624.0,2,12,24,0,3,4,1,8,18,9.902000000000001
50615,51,24,51,1,0,0,0,60,50864.0,1,10,12,1,4,2,1,9,30,8.446
34895,16,0,16,0,0,0,0,45,43349.0,3,37,48,4,0,0,0,13,41,0.0
34718,12,0,12,0,0,0,0,42,43166.0,5,6,12,4,1,4,2,26,31,12.720999999999998
9755,39,7,39,0,0,0,0,60,31333.0,4,24,36,1,1,2,1,15,24,8.14
54107,63,34,63,0,0,0,0,50,52510.0,4,13,24,3,1,0,0,12,37,0.0
43387,39,11,39,1,0,0,0,57,47242.0,7,6,12,2,0,3,28,8,33,34.766
5630,37,10,37,0,0,0,0,61,28320.0,2,28,36,1,1,0,0,8,30,0.0
17789,34,4,34,0,0,0,0,62,35375.0,7,22,24,1,0,2,2,11,26,8.378
1841,53,30,53,1,0,0,0,54,23468.0,6,-2,0,2,0,0,0,9,36,0.0
17701,44,16,44,0,0,0,0,50,35367.0,7,12,24,3,0,5,3,14,34,11.097000000000001
23883,39,8,39,1,0,0,0,67,38759.0,6,17,24,0,0,6,3,13,18,10.934000000000001
8331,48,20,48,1,0,0,0,56,30264.0,5,33,36,2,0,1,1,11,31,10.293
21249,19,0,19,0,0,0,0,52,37854.0,5,5,12,3,0,2,1,11,36,7.412000000000001
13150,44,14,44,0,0,1,0,76,32378.0,6,38,48,1,6,3,1,5,17,10.349
36151,43,13,43,1,0,0,0,58,44367.0,7,29,36,2,0,3,1,6,35,8.549
42402,39,9,39,1,0,0,0,49,46625.0,7,26,36,3,2,0,0,10,39,0.0
7998,66,35,66,1,0,0,0,59,30020.0,2,-3,0,2,2,0,0,12,28,0.0
45352,36,8,36,0,0,1,0,60,47986.0,4,40,48,1,1,4,3,12,27,9.512
43379,25,0,25,1,0,0,0,59,47241.0,6,40,48,2,0,3,2,8,31,10.21
12990,48,20,48,1,0,1,0,63,32433.0,1,6,12,1,0,0,0,8,28,0.0
51314,27,0,27,0,0,0,0,57,51244.0,4,6,12,2,0,0,0,8,34,0.0
56084,31,3,31,0,0,0,0,66,53154.0,4,14,24,0,0,0,0,14,19,0.0
29884,31,3,31,1,0,0,0,53,41084.0,4,9,12,2,0,0,0,13,33,0.0
23527,44,12,44,1,0,0,0,50,38488.0,5,31,36,3,3,4,3,12,36,12.704
59358,41,10,41,1,0,0,0,40,54880.0,2,30,36,5,1,4,2,16,43,9.706
30334,35,4,35,0,0,0,0,56,41300.0,7,39,48,2,2,0,0,11,32,0.0
7218,35,7,35,0,0,0,0,56,29705.0,5,36,48,2,2,0,0,14,29,0.0
55454,36,5,36,0,0,0,0,65,52974.0,6,26,36,0,1,3,22,8,25,29.25
21763,43,8,43,0,0,0,0,62,37987.0,4,38,48,1,1,3,3,13,23,9.709
25603,51,20,51,0,0,0,0,54,39801.0,1,21,24,2,0,0,0,12,33,0.0
42066,31,5,31,1,0,0,0,50,46635.0,5,40,48,3,0,0,0,20,29,0.0
6316,46,17,46,1,0,0,0,57,28259.0,2,22,24,2,0,4,1,7,35,7.2589999999999995
58630,38,8,38,1,0,0,0,54,54384.0,4,41,48,2,0,3,1,13,32,7.7989999999999995
49976,36,8,36,1,0,0,0,58,50814.0,3,33,36,2,2,3,2,22,19,8.356
33794,38,8,38,0,0,0,0,52,42584.0,7,-3,0,2,0,6,0,12,34,0.0
47562,34,1,34,0,0,0,0,54,49208.0,7,29,36,2,3,5,3,17,27,9.368
48610,42,13,42,0,0,0,0,46,49867.0,7,38,48,4,1,4,1,9,43,12.899000000000001
62213,38,9,38,0,0,0,0,40,55490.0,7,33,36,5,2,1,1,11,48,10.466
60367,24,0,24,0,0,0,0,56,55056.0,7,12,24,2,3,0,0,14,28,0.0
11963,35,4,35,0,0,0,0,47,32223.0,7,11,24,3,0,0,0,8,44,0.0
61803,41,5,41,0,0,0,0,55,55314.0,7,40,48,2,0,5,11,13,30,17.955
265,50,24,50,1,0,0,0,61,17790.0,6,27,36,1,0,1,1,6,31,9.199
53612,59,27,59,0,0,1,0,41,52030.0,2,24,36,4,1,0,0,10,47,0.0
1118,35,5,35,0,0,0,0,47,21515.0,2,7,12,4,0,0,0,12,40,0.0
62668,44,19,44,1,0,0,0,53,55593.0,4,38,48,2,0,0,0,7,38,0.0
46404,26,0,26,1,0,0,0,62,48537.0,4,30,36,1,1,0,0,8,28,0.0
21026,38,10,38,0,0,0,0,32,37781.0,4,8,12,6,7,0,0,15,51,0.0
57689,51,22,51,1,0,0,0,58,54075.0,2,29,36,1,0,3,2,14,26,12.963
10584,40,14,40,1,0,0,0,46,31853.0,7,10,12,4,1,0,0,11,42,0.0
15561,40,9,40,0,0,0,0,69,34765.0,5,-6,0,0,4,0,0,9,21,0.0
13211,39,12,39,0,0,0,0,62,32534.0,2,12,24,1,0,2,1,7,29,9.093
21907,62,34,62,1,0,0,0,49,38007.0,4,33,36,3,1,0,0,5,45,0.0
62678,30,0,30,0,0,0,0,69,55639.0,6,15,24,0,0,0,0,8,22,0.0
39854,30,2,30,1,0,0,0,56,45994.0,7,7,12,2,0,1,25,5,37,31.904
57579,43,16,43,1,0,0,0,60,53960.0,3,40,48,1,4,2,1,11,27,9.549
38486,42,12,42,1,0,0,0,54,45510.0,3,32,36,2,2,4,1,6,39,13.439
37386,33,2,33,1,0,0,0,34,44829.0,3,-7,0,6,0,0,0,15,50,0.0
50547,40,9,40,0,0,0,0,47,50879.0,5,30,36,3,0,2,2,15,37,8.974
10531,47,18,47,0,0,0,0,51,31888.0,4,21,24,3,3,0,0,8,39,0.0
49520,45,17,45,1,0,0,0,51,50613.0,7,24,36,3,0,0,0,8,40,0.0
50007,50,20,50,1,0,0,0,66,50765.0,6,13,24,0,2,1,8,12,20,14.639000000000001
11088,32,0,32,0,0,0,0,55,31923.0,7,33,36,2,0,0,0,21,23,0.0
25424,48,21,48,1,0,0,0,57,39846.0,1,36,48,2,0,0,0,13,29,0.0
31749,52,24,52,0,0,0,0,50,41954.0,2,-4,0,3,0,3,0,11,38,0.0
46139,73,37,73,0,0,1,0,54,48302.0,1,29,36,2,1,0,0,13,31,0.0
21877,22,0,22,0,0,0,0,52,37993.0,2,28,36,3,2,5,2,14,33,8.427
43913,60,31,60,1,0,0,0,58,47942.0,5,22,24,1,0,0,0,9,32,0.0
59680,33,3,33,0,0,0,0,79,54897.0,6,-6,0,1,0,1,0,7,12,0.0
50655,48,18,48,0,0,0,0,51,50908.0,2,24,36,3,0,3,1,12,36,8.682
28974,59,27,59,1,0,0,0,74,41005.0,4,0,12,0,0,1,1,10,15,7.632000000000001
25154,50,22,50,1,0,0,0,66,39384.0,6,26,36,0,1,0,0,13,19,0.0
42354,45,14,45,1,0,0,0,27,46581.0,7,38,48,7,0,2,1,19,52,9.326
4130,35,4,35,1,0,0,0,57,27037.0,5,31,36,2,0,0,0,4,37,0.0
62913,40,10,40,1,0,0,0,68,55570.0,7,5,12,0,1,3,1,7,23,12.932
11347,39,11,39,0,0,0,0,73,32031.0,5,22,24,0,2,2,1,8,18,10.815999999999999
18171,60,24,60,0,0,0,0,52,35646.0,4,18,24,2,1,4,1,9,37,11.912
39669,42,13,42,1,0,0,0,57,45932.0,2,29,36,2,0,0,0,17,24,0.0
59774,38,11,38,1,0,0,0,64,54877.0,3,-3,0,1,4,0,0,7,27,0.0
36132,39,9,39,1,0,0,0,44,44352.0,5,29,36,4,3,5,3,14,40,10.006
55595,47,15,47,0,0,0,0,64,53185.0,7,22,24,1,0,0,0,9,25,0.0
55653,46,17,46,1,0,0,0,63,53199.0,4,32,36,1,0,3,1,8,28,11.672
17394,37,10,37,0,0,0,0,68,35417.0,5,41,48,0,0,5,2,13,17,11.078
54806,48,15,48,1,0,0,0,59,52630.0,2,36,48,1,0,4,3,12,28,9.955
39969,69,41,69,1,0,0,0,44,45979.0,1,11,24,4,6,2,9,11,44,15.64
26863,56,22,56,0,0,0,0,54,40296.0,2,20,24,2,4,4,1,11,34,8.994
35295,47,16,47,1,0,0,0,40,43767.0,4,40,48,5,1,0,0,17,42,0.0
13334,25,0,25,1,0,0,0,40,32708.0,6,33,36,5,0,3,1,11,47,9.812000000000001
9496,27,0,27,1,0,0,0,56,31132.0,3,18,24,2,1,3,1,15,28,7.47
51597,43,10,43,1,0,0,0,24,51348.0,6,11,24,7,0,0,0,17,58,0.0
25438,30,4,30,0,0,0,0,57,39782.0,7,10,12,2,0,2,2,6,35,9.649
22505,26,0,26,0,0,0,0,59,38164.0,4,30,36,1,2,0,0,11,29,0.0
39721,25,0,25,1,0,0,0,64,45870.0,7,5,12,0,0,0,0,14,21,0.0
60639,40,12,40,1,0,0,0,38,55322.0,3,40,48,5,0,0,0,13,47,0.0
50853,35,8,35,0,0,0,0,50,51046.0,7,25,36,3,0,3,1,6,43,7.3389999999999995
5677,27,0,27,0,0,0,0,54,28337.0,7,33,36,3,0,0,0,15,30,0.0
47597,20,0,20,1,0,1,0,35,49249.0,7,40,48,5,1,3,1,13,50,8.436
61690,36,12,36,1,0,0,0,50,55342.0,7,33,36,3,1,0,0,10,38,0.0
771,40,11,40,0,0,0,0,58,19856.0,3,40,48,2,0,0,0,11,29,0.0
30413,39,11,39,1,0,0,0,36,41317.0,4,28,36,5,0,2,1,13,49,8.916
46215,31,2,31,0,0,0,0,53,48262.0,3,36,48,3,0,0,0,8,38,0.0
499,39,9,39,1,0,0,0,56,18648.0,7,16,24,2,0,1,1,10,33,9.199
10493,56,25,56,0,0,0,0,50,31667.0,5,-5,0,3,1,0,0,8,41,0.0
11433,43,19,43,0,0,0,0,56,31951.0,1,38,48,2,2,0,0,13,29,0.0
13971,32,4,32,1,0,0,0,46,33325.0,7,40,48,4,0,2,1,10,42,7.769
54999,27,0,27,1,0,0,0,45,52585.0,3,13,24,4,0,0,0,9,44,0.0
19395,37,10,37,0,0,0,0,49,36555.0,4,5,12,3,0,0,0,9,40,0.0
2951,35,5,35,0,0,0,0,40,25835.0,7,10,12,5,0,0,0,14,45,0.0
14482,39,8,39,1,0,0,0,58,33706.0,4,22,24,1,0,0,0,6,34,0.0
16698,45,16,45,1,0,0,0,60,35125.0,5,32,36,1,1,1,1,9,30,9.867
62597,47,19,47,1,0,0,0,47,55607.0,4,5,12,3,2,0,0,10,42,0.0
15032,34,7,34,1,0,0,0,44,33938.0,4,18,24,4,1,5,2,17,38,8.467
24010,36,7,36,1,0,0,0,46,38868.0,3,-5,0,4,0,0,0,10,43,0.0
47087,30,2,30,0,0,0,0,52,48570.0,4,40,48,2,1,4,2,7,39,10.436
37531,26,0,26,1,0,0,0,50,45074.0,6,36,48,3,1,0,0,10,39,0.0
52517,31,2,31,0,0,0,0,69,51457.0,2,8,12,0,0,4,1,12,18,10.862
27895,26,0,26,0,0,0,0,70,40908.0,6,15,24,0,1,2,1,4,25,12.717
29217,35,5,35,1,0,0,0,53,41060.0,4,40,48,2,2,2,1,15,30,9.656
10149,39,11,39,1,0,0,0,46,31539.0,4,21,24,3,0,3,3,9,43,13.255999999999998
14532,40,8,40,1,0,0,0,61,33703.0,4,9,12,1,0,4,3,15,22,9.955
52758,57,29,57,0,0,0,0,55,51728.0,5,17,24,2,2,0,0,12,31,0.0
50087,37,4,37,0,0,0,0,53,50770.0,2,25,36,2,0,0,0,13,32,0.0
63481,38,11,38,1,0,0,0,60,55803.0,3,24,36,1,1,2,1,11,27,9.776
36067,32,4,32,1,0,0,0,58,44386.0,4,39,48,2,1,0,0,12,28,0.0
19869,42,9,42,1,0,0,0,58,37147.0,7,39,48,2,0,3,2,10,30,8.658999999999999
36111,39,5,39,1,0,0,0,56,44433.0,5,22,24,2,0,0,0,7,35,0.0
59950,37,6,37,1,0,1,0,60,54938.0,6,29,36,1,4,4,4,9,29,13.044
37594,65,36,65,1,0,0,0,37,45067.0,1,22,24,5,0,3,2,16,45,8.964
60885,40,8,40,1,0,0,0,58,55340.0,2,19,24,2,0,0,0,12,29,0.0
56494,40,11,40,0,0,0,0,66,53400.0,5,22,24,0,3,5,4,20,13,13.0
3361,46,19,46,0,0,0,0,37,26095.0,1,21,24,5,0,5,4,18,44,12.859000000000002
25504,42,14,42,1,0,0,0,57,39788.0,3,21,24,2,3,0,0,15,27,0.0
47765,43,17,43,1,0,0,0,58,49245.0,5,29,36,2,1,4,1,3,37,7.636
50379,47,16,47,0,0,0,0,42,50871.0,6,41,48,4,4,3,2,14,43,8.988999999999999
43517,30,0,30,1,0,0,0,32,47276.0,2,9,12,6,1,0,0,10,56,0.0
49185,25,0,25,0,0,0,0,61,50243.0,4,8,12,1,1,0,0,9,28,0.0
47833,37,5,37,1,0,0,0,56,49433.0,6,38,48,2,0,0,0,13,30,0.0
17748,48,21,48,0,0,0,0,58,35353.0,5,22,24,1,0,2,1,8,32,8.899
11864,31,0,31,0,0,0,0,53,32142.0,5,-1,0,3,0,3,0,10,36,0.0
44546,44,16,44,0,0,0,0,52,47984.0,4,13,24,3,0,4,3,11,36,10.755
