customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random,Partition,$S-campaign-1,$SC-campaign-1,$S-campaign-2,$SC-campaign-2
39359,"Savings",0,,0,,,12256,59,30,160,"Catburg",59,"M",0,0,0,72,45675.000,"S",2,14,"24",0,1,1,1,11,16,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39368,"Car loan",0,,0,,,12260,28,0,0,"Catburg",28,"F",0,0,0,56,45699.000,"S",5,15,"24",2,5,0,0,15,27,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39374,"Car loan",0,,0,,,12263,23,0,0,"Catburg",23,"M",0,0,0,57,45691.000,"S",6,20,"24",2,2,0,0,17,25,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39376,"Savings",0,,0,,,12264,48,22,0,"Princeton",48,"F",0,0,0,57,45691.000,"U",5,21,"24",2,2,0,0,17,25,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39376,"Car loan",0,,0,,,12265,48,22,0,"Princeton",48,"F",0,0,0,57,45691.000,"U",5,21,"24",2,2,0,0,17,25,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39387,"Car loan",0,,0,,,12266,44,9,73,"Foxton",44,"F",0,0,0,56,45725.000,"S",3,13,"24",2,1,4,2,11,31,8.406,1,"2_Testing","Savings",0.970,"Car loan",0.920
39390,"Savings",0,,0,,,12268,40,8,0,"Catburg",40,"F",0,0,0,48,45747.000,"U",5,30,"36",3,2,0,0,13,37,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39395,"Savings",0,,0,,,12269,48,18,0,"Kingsville",48,"F",0,0,0,65,45653.000,"S",3,24,"36",0,0,0,0,11,23,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39400,"Car loan",0,,0,,,12273,50,22,0,"Kingsville",50,"F",0,0,0,38,45708.000,"S",4,-1,"0",5,1,1,0,18,42,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39410,"Car loan",0,,0,,,12274,45,13,0,"Kingsville",45,"M",0,0,0,58,45730.000,"M",6,-4,"0",2,3,0,0,5,36,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39412,"Car loan",0,,0,,,12275,47,20,0,"Ravensville",47,"F",0,0,0,68,45722.000,"M",6,34,"36",0,1,0,0,9,22,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39412,"Savings",0,,0,,,12276,47,20,0,"Ravensville",47,"F",0,0,0,68,45722.000,"M",6,34,"36",0,1,0,0,9,22,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39421,"Savings",0,,0,,,12278,39,8,98,"Queensbury",39,"M",0,0,0,46,45749.000,"M",6,29,"36",4,0,4,1,10,43,11.722,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39428,"Savings",0,,0,,,12282,25,0,0,"Queensbury",25,"M",0,0,0,65,45727.000,"S",7,-5,"0",1,2,0,0,10,24,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39429,"Car loan",0,,0,,,12283,46,17,0,"Queensbury",46,"M",0,0,0,55,45686.000,"M",6,-4,"0",2,1,0,0,10,33,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39433,"Car loan",0,,0,,,12285,22,0,0,"Catburg",22,"F",0,0,0,57,45710.000,"S",2,30,"36",2,0,0,0,9,32,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39441,"Mortgage",0,,0,,,12286,40,11,49,"Catburg",40,"M",0,0,0,37,45655.000,"S",3,29,"36",5,0,4,1,12,50,8.149,2,"2_Testing","Savings",0.970,"Mortgage",0.922
39450,"Car loan",0,,0,,,12287,21,0,118,"Kingsville",21,"M",0,0,0,68,45672.000,"S",4,25,"36",0,2,2,2,9,22,9.604,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39460,"Car loan",0,,0,,,12289,45,18,0,"Queensbury",45,"F",0,0,0,48,45797.000,"M",4,-3,"0",3,1,0,0,6,45,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39466,"Car loan",0,,0,,,12290,42,10,0,"Kingsville",42,"M",0,0,0,49,45764.000,"M",3,7,"12",3,4,0,0,8,42,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39470,"Car loan",0,,0,,,12291,37,8,0,"Ravensville",37,"M",0,0,0,66,45807.000,"S",2,-6,"0",0,0,0,0,9,23,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39470,"Savings",0,,0,,,12292,37,8,0,"Ravensville",37,"M",0,0,0,66,45807.000,"S",2,-6,"0",0,0,0,0,9,23,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39472,"Car loan",1,2006-07-24 00:00:00,1,,421,2287,18,0,624,"Kingsville",18,"F",0,0,0,54,45789.000,"S",7,15,"24",2,0,4,2,14,31,10.488,1,"2_Testing","Pension",0.110,"Mortgage",0.078
39482,"Mortgage",0,,0,,,12293,43,15,219,"Catburg",43,"M",0,0,0,41,45818.000,"S",4,12,"24",4,1,2,1,10,47,7.386,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39486,"Savings",0,,0,,,12295,35,2,0,"Princeton",35,"M",0,0,0,48,45795.000,"U",5,5,"12",3,1,0,0,14,37,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39486,"Car loan",0,,0,,,12296,35,2,0,"Princeton",35,"M",0,0,0,48,45795.000,"U",5,5,"12",3,1,0,0,14,37,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39493,"Car loan",0,,0,,,12300,42,10,219,"Foxton",42,"M",0,0,0,52,45841.000,"U",6,37,"48",3,3,2,1,9,37,12.452,3,"2_Testing","Savings",0.970,"Mortgage",0.922
39503,"Pension",0,,0,,,12302,37,10,180,"Princeton",37,"F",0,0,0,49,45804.000,"M",2,22,"24",3,0,3,2,9,40,9.492,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39508,"Car loan",0,,0,,,12304,56,24,0,"Ravensville",56,"F",0,0,0,42,45817.000,"S",4,-3,"0",4,0,0,0,14,43,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39519,"Car loan",0,,0,,,12305,49,22,0,"Princeton",49,"F",0,0,0,56,45772.000,"M",5,27,"36",2,1,0,0,14,28,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39520,"Car loan",0,,0,,,12307,35,2,229,"Queensbury",35,"M",0,0,0,63,45779.000,"U",2,15,"24",1,0,3,1,12,23,8.462,3,"2_Testing","Savings",0.970,"Car loan",0.911
39542,"Car loan",0,,0,,,12311,42,11,0,"Princeton",42,"M",0,0,0,70,45804.000,"U",3,23,"36",0,1,0,0,11,17,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39542,"Savings",0,,0,,,12312,42,11,0,"Princeton",42,"M",0,0,0,70,45804.000,"U",3,23,"36",0,1,0,0,11,17,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39545,"Savings",0,,0,,,12313,33,7,0,"Queensbury",33,"M",0,0,0,66,45822.000,"S",5,41,"48",0,0,0,0,9,23,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39545,"Car loan",0,,0,,,12314,33,7,0,"Queensbury",33,"M",0,0,0,66,45822.000,"S",5,41,"48",0,0,0,0,9,23,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39557,"Savings",0,,0,,,12318,34,6,0,"Princeton",34,"F",0,0,0,60,45757.000,"S",6,-3,"0",1,0,0,0,13,26,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39564,"Car loan",0,,0,,,12319,60,33,69,"Catburg",60,"M",0,0,0,64,45793.000,"U",6,34,"36",1,0,3,1,13,22,12.736,3,"2_Testing","Savings",0.970,"Car loan",0.878
39566,"Car loan",0,,0,,,12320,25,0,0,"Kingsville",25,"F",0,0,0,60,45781.000,"S",7,35,"48",1,0,0,0,16,23,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39568,"Car loan",0,,0,,,12321,41,13,147,"Catburg",41,"M",0,0,0,65,45791.000,"S",2,6,"12",0,0,2,2,11,22,10.367,1,"2_Testing","Savings",0.970,"Pension",0.902
39581,"Car loan",0,,0,,,12326,39,6,0,"Catburg",39,"M",0,0,0,43,45807.000,"U",7,29,"36",4,0,0,0,10,45,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39594,"Car loan",0,,0,,,12330,53,22,0,"Ravensville",53,"M",0,0,0,56,45795.000,"U",3,-2,"0",2,4,2,0,9,34,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39595,"Car loan",0,,0,,,12331,37,7,0,"Queensbury",37,"M",0,0,0,60,45774.000,"S",7,0,"12",1,2,0,0,12,26,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39607,"Car loan",0,,0,,,12332,31,0,0,"Foxton",31,"F",0,0,0,51,45857.000,"S",7,-5,"0",3,0,0,0,12,35,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39611,"Car loan",1,2006-07-14 00:00:00,1,,183,1485,34,4,156,"Ravensville",34,"M",0,0,0,69,45882.000,"S",6,20,"24",0,0,4,12,11,19,18.707,2,"2_Testing","Pension",0.098,"Mortgage",0.078
39613,"Car loan",0,,0,,,12333,40,12,187,"Ravensville",40,"F",0,0,0,51,45871.000,"M",4,38,"48",3,1,2,1,9,39,11.979,3,"2_Testing","Savings",0.970,"Mortgage",0.922
39619,"Car loan",0,,0,,,12334,51,22,0,"Ravensville",51,"M",0,0,0,37,45937.000,"S",3,-2,"0",5,0,0,0,16,46,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39630,"Car loan",0,,0,,,12335,47,18,0,"Princeton",47,"M",0,0,0,52,45915.000,"S",7,5,"12",3,0,0,0,10,37,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39634,"Car loan",0,,0,,,12336,43,8,0,"Ravensville",43,"F",0,0,0,61,45902.000,"M",2,30,"36",1,2,0,0,8,30,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39653,"Mortgage",1,2006-05-07 00:00:00,1,2006-05-07 00:00:00,,265,26,0,288,"Ravensville",26,"F",0,0,0,41,45852.000,"S",4,6,"12",4,1,4,2,19,39,10.221,1,"2_Testing","Savings",0.964,"Pension",0.098
39654,"Car loan",0,,0,,,12341,41,9,0,"Catburg",41,"M",0,0,0,62,45893.000,"U",7,-6,"0",1,5,0,0,9,27,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39667,"Car loan",0,,0,,,12343,39,12,0,"Ravensville",39,"M",0,1,0,55,45900.000,"S",6,17,"24",2,1,0,0,12,31,0.000,1,"2_Testing","Car loan",0.988,"Mortgage",0.922
39668,"Car loan",0,,0,,,12344,53,22,403,"Ravensville",53,"F",0,0,1,46,45862.000,"S",3,19,"24",4,0,0,3,9,44,12.170,1,"2_Testing","Savings",0.970,"Mortgage",0.906
39669,"Car loan",0,,0,,,12345,42,13,0,"Queensbury",42,"M",0,0,0,57,45932.000,"U",2,29,"36",2,0,0,0,17,24,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39669,"Savings",0,,0,,,12346,42,13,0,"Queensbury",42,"M",0,0,0,57,45932.000,"U",2,29,"36",2,0,0,0,17,24,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39675,"Car loan",1,2006-07-16 00:00:00,0,,183,1657,38,5,249,"Kingsville",38,"F",0,0,0,54,45885.000,"S",3,27,"36",2,0,5,2,17,28,8.649,2,"2_Testing","Savings",0.970,"Mortgage",0.922
39688,"Car loan",0,,0,,,12349,35,5,273,"Foxton",35,"M",0,0,0,54,45901.000,"S",4,37,"48",2,0,3,2,9,35,12.373,3,"2_Testing","Savings",0.970,"Mortgage",0.922
39698,"Car loan",0,,0,,,12350,44,14,0,"Ravensville",44,"M",0,0,0,62,45895.000,"M",6,-2,"0",1,3,6,0,12,25,0.000,2,"2_Testing","Car loan",0.988,"Mortgage",0.922
39713,"Mortgage",0,,0,,,12353,36,7,1049,"Catburg",36,"M",0,0,0,55,45884.000,"M",6,21,"24",2,1,3,1,12,32,8.482,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39714,"Savings",0,,0,,,12355,32,5,0,"Kingsville",32,"M",0,0,0,55,45884.000,"M",6,40,"48",2,1,0,0,12,32,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39721,"Car loan",0,,0,,,12356,25,0,0,"Princeton",25,"M",0,0,0,64,45870.000,"S",7,5,"12",0,0,0,0,14,21,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39725,"Car loan",0,,0,,,12358,27,0,125,"Catburg",27,"F",0,0,0,52,45919.000,"S",6,10,"12",3,5,4,2,8,39,9.542,3,"2_Testing","Savings",0.970,"Car loan",0.902
39742,"Car loan",0,,0,,,12360,39,10,0,"Queensbury",39,"F",0,1,0,43,45940.000,"M",7,12,"24",4,0,0,0,14,41,0.000,2,"2_Testing","Car loan",0.988,"Mortgage",0.922
39745,"Car loan",0,,0,,,12361,25,0,300,"Foxton",25,"F",0,0,0,64,45893.000,"S",5,14,"24",1,0,3,3,12,23,9.800,3,"2_Testing","Savings",0.970,"Pension",0.902
39753,"Car loan",0,,0,,,12362,40,14,0,"Foxton",40,"M",0,0,0,59,45852.000,"U",6,-2,"0",2,0,1,0,12,28,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39757,"Car loan",0,,0,,,12364,39,7,244,"Ravensville",39,"F",0,0,0,51,45868.000,"S",4,13,"24",3,0,3,2,11,37,8.644,3,"2_Testing","Savings",0.970,"Pension",0.902
39769,"Car loan",0,,0,,,12368,29,3,0,"Foxton",29,"F",0,0,0,61,45900.000,"M",3,35,"36",1,0,0,0,11,26,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39770,"Mortgage",0,,0,,,12369,35,1,129,"Queensbury",35,"F",0,0,0,52,45912.000,"M",7,41,"48",2,2,2,1,14,33,9.620,3,"2_Testing","Savings",0.970,"Mortgage",0.922
39793,"Car loan",0,,0,,,12371,43,10,0,"Ravensville",43,"M",0,0,0,61,45876.000,"S",7,23,"36",1,1,0,0,9,29,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39793,"Savings",0,,0,,,12372,43,10,0,"Ravensville",43,"M",0,0,0,61,45876.000,"S",7,23,"36",1,1,0,0,9,29,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39797,"Pension",0,,0,,,12373,51,21,258,"Kingsville",51,"M",0,0,0,46,45998.000,"M",1,21,"24",4,6,5,4,10,42,10.369,3,"2_Testing","Mortgage",0.922,"Car loan",0.114
39809,"Car loan",0,,0,,,12376,44,18,0,"Catburg",44,"M",0,0,0,61,46041.000,"S",3,39,"48",1,2,0,0,10,27,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39815,"Car loan",0,,0,,,12378,37,6,0,"Kingsville",37,"M",0,0,0,64,46033.000,"S",4,24,"36",0,0,0,0,16,18,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39815,"Savings",0,,0,,,12379,37,6,0,"Kingsville",37,"M",0,0,0,64,46033.000,"S",4,24,"36",0,0,0,0,16,18,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39824,"Car loan",0,,0,,,12380,43,17,0,"Ravensville",43,"F",0,0,0,30,46045.000,"S",6,5,"12",6,1,0,0,23,46,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.968
39829,"Car loan",0,,0,,,12381,43,15,0,"Queensbury",43,"M",0,0,0,48,46004.000,"S",2,8,"12",3,0,0,0,12,38,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39832,"Car loan",0,,0,,,12382,53,22,0,"Foxton",53,"F",0,0,0,52,45966.000,"U",5,9,"12",2,4,0,0,10,36,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39845,"Car loan",0,,0,,,12385,60,28,0,"Queensbury",60,"M",0,0,0,47,45980.000,"M",5,30,"36",3,4,0,0,13,39,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39852,"Savings",0,,0,,,12386,37,12,289,"Princeton",37,"M",0,0,0,61,46012.000,"M",6,35,"48",1,3,3,3,11,26,10.722,3,"2_Testing","Savings",0.970,"Mortgage",0.916
39854,"Car loan",1,2006-07-07 00:00:00,1,,183,975,30,2,490,"Ravensville",30,"M",0,0,0,56,45994.000,"S",7,7,"12",2,0,1,25,5,37,31.904,3,"2_Testing","Pension",0.098,"Mortgage",0.078
39858,"Car loan",0,,0,,,12388,44,17,233,"Princeton",44,"M",0,0,0,71,46020.000,"M",4,27,"36",0,4,3,1,9,18,7.619,1,"2_Testing","Savings",0.970,"Car loan",0.929
39859,"Car loan",0,,0,,,12389,31,4,0,"Ravensville",31,"F",0,1,0,71,46020.000,"M",4,-2,"0",0,2,0,0,9,18,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39872,"Car loan",0,,0,,,12392,19,0,164,"Princeton",19,"M",0,0,0,49,45989.000,"S",4,20,"24",3,0,2,1,9,41,7.317,3,"2_Testing","Savings",0.970,"Mortgage",0.922
39901,"Car loan",1,2006-07-08 00:00:00,1,,183,998,54,28,585,"Kingsville",54,"M",0,0,0,55,46008.000,"U",4,17,"24",2,0,6,9,19,24,15.998,2,"2_Testing","Pension",0.098,"Mortgage",0.078
39902,"Car loan",0,,0,,,12398,49,24,0,"Princeton",49,"F",0,0,0,55,46008.000,"M",4,31,"36",2,0,0,0,19,24,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39904,"Car loan",0,,0,,,12400,33,5,565,"Catburg",33,"F",0,0,1,54,46014.000,"U",7,31,"36",2,0,1,13,15,29,19.698,2,"2_Testing","Mortgage",0.919,"Pension",0.098
39914,"Car loan",0,,0,,,12402,35,4,363,"Kingsville",35,"M",0,0,0,68,46022.000,"M",7,16,"24",0,0,3,2,8,23,11.051,1,"2_Testing","Savings",0.970,"Mortgage",0.904
39914,"Savings",0,,0,,,12403,35,4,363,"Kingsville",35,"M",0,0,0,68,46022.000,"M",7,16,"24",0,0,3,2,8,23,11.051,1,"2_Testing","Savings",0.970,"Mortgage",0.904
39915,"Car loan",0,,0,,,12404,32,5,0,"Queensbury",32,"M",0,0,0,64,46001.000,"M",3,-2,"0",1,0,0,0,10,25,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
39932,"Car loan",0,,0,,,12406,51,22,0,"Ravensville",51,"M",0,0,0,55,46050.000,"U",3,7,"12",2,1,0,0,9,34,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
39934,"Car loan",0,,0,,,12407,21,0,483,"Queensbury",21,"M",0,0,0,62,45994.000,"S",5,25,"36",1,1,4,4,10,27,12.883,3,"2_Testing","Savings",0.970,"Mortgage",0.922
39958,"Car loan",0,,0,,,12412,41,13,182,"Princeton",41,"F",0,0,0,50,46045.000,"M",7,9,"12",3,1,4,3,15,34,9.665,3,"2_Testing","Savings",0.970,"Mortgage",0.846
39958,"Savings",0,,0,,,12413,41,13,182,"Princeton",41,"F",0,0,0,50,46045.000,"M",7,9,"12",3,1,4,3,15,34,9.665,3,"2_Testing","Savings",0.970,"Mortgage",0.846
39969,"Car loan",0,,0,,,12418,69,41,454,"Kingsville",69,"M",0,0,0,44,45979.000,"U",1,11,"24",4,6,2,9,11,44,15.640,1,"2_Testing","Mortgage",0.922,"Pension",0.218
39972,"Savings",0,,0,,,12419,36,10,0,"Foxton",36,"F",0,0,0,60,46006.000,"S",4,34,"36",1,0,0,0,12,27,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39972,"Car loan",0,,0,,,12420,36,10,0,"Foxton",36,"F",0,0,0,60,46006.000,"S",4,34,"36",1,0,0,0,12,27,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
39980,"Savings",0,,0,,,12421,44,11,147,"Princeton",44,"F",0,0,0,50,46014.000,"U",4,29,"36",3,1,4,3,5,44,9.405,2,"2_Testing","Savings",0.970,"Mortgage",0.922
39980,"Pension",0,,0,,,12422,44,11,147,"Princeton",44,"F",0,0,0,50,46014.000,"U",4,29,"36",3,1,4,3,5,44,9.405,2,"2_Testing","Savings",0.970,"Mortgage",0.922
39982,"Car loan",0,,0,,,12424,47,14,172,"Foxton",47,"F",0,0,0,62,45978.000,"M",7,22,"24",1,1,2,2,12,25,8.420,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39982,"Mortgage",0,,0,,,12425,47,14,172,"Foxton",47,"F",0,0,0,62,45978.000,"M",7,22,"24",1,1,2,2,12,25,8.420,1,"2_Testing","Savings",0.970,"Mortgage",0.922
39988,"Car loan",0,,0,,,12427,38,8,662,"Ravensville",38,"M",0,0,0,57,45977.000,"U",3,14,"24",2,1,0,10,6,35,16.929,1,"2_Testing","Savings",0.970,"Mortgage",0.916
39988,"Savings",0,,0,,,12428,38,8,662,"Ravensville",38,"M",0,0,0,57,45977.000,"U",3,14,"24",2,1,0,10,6,35,16.929,1,"2_Testing","Savings",0.970,"Mortgage",0.916
39993,"Car loan",0,,0,,,12430,47,17,0,"Foxton",47,"M",0,0,0,54,46023.000,"S",5,36,"48",2,1,0,0,16,28,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
40004,"Mortgage",0,,0,,,12431,53,25,591,"Catburg",53,"F",0,0,0,69,46050.000,"U",6,12,"24",0,2,4,4,11,18,10.752,1,"2_Testing","Savings",0.954,"Mortgage",0.922
40012,"Car loan",0,,0,,,12432,46,17,220,"Princeton",46,"F",0,0,0,52,45967.000,"S",6,28,"36",3,0,4,2,15,32,9.876,1,"2_Testing","Savings",0.970,"Mortgage",0.922
40016,"Car loan",0,,0,,,12434,37,8,0,"Kingsville",37,"M",0,0,0,46,46034.000,"S",3,-1,"0",3,0,2,0,13,39,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
40038,"Car loan",1,2006-07-12 00:00:00,0,,421,1306,43,13,138,"Princeton",43,"F",0,0,0,46,45954.000,"M",4,7,"12",4,1,5,3,10,42,12.729,3,"2_Testing","Savings",0.970,"Car loan",0.807
40041,"Savings",0,,0,,,12437,12,0,437,"Princeton",12,"F",0,0,0,66,45995.000,"S",2,6,"12",0,1,6,21,9,23,27.986,2,"2_Testing","Savings",0.648,"Pension",0.098
40054,"Car loan",0,,0,,,12438,44,15,0,"Princeton",44,"M",0,0,0,54,45968.000,"U",7,17,"24",2,1,0,0,16,28,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
40063,"Pension",0,,0,,,12444,48,18,89,"Catburg",48,"M",0,0,0,56,46024.000,"U",5,12,"24",2,0,2,1,20,22,9.189,1,"2_Testing","Savings",0.970,"Mortgage",0.922
40065,"Car loan",0,,0,,,12445,42,13,0,"Princeton",42,"M",0,0,0,59,46041.000,"U",7,-2,"0",1,0,0,0,12,28,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
40067,"Car loan",0,,0,,,12448,46,12,0,"Foxton",46,"F",0,0,0,53,46013.000,"U",6,-6,"0",2,2,0,0,8,38,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
40072,"Pension",0,,0,,,12449,31,2,114,"Queensbury",31,"F",0,0,0,64,46047.000,"S",6,22,"24",0,2,2,1,12,22,8.832,3,"2_Testing","Savings",0.970,"Mortgage",0.922
40076,"Mortgage",0,,0,,,12451,26,0,77,"Kingsville",26,"M",0,0,0,23,46019.000,"S",3,40,"48",7,2,3,1,20,55,8.302,1,"2_Testing","Savings",0.970,"Car loan",0.965
40076,"Savings",0,,0,,,12452,26,0,77,"Kingsville",26,"M",0,0,0,23,46019.000,"S",3,40,"48",7,2,3,1,20,55,8.302,1,"2_Testing","Savings",0.970,"Car loan",0.965
40078,"Car loan",1,2006-07-20 00:00:00,1,,421,1979,38,8,951,"Foxton",38,"M",0,0,0,55,45968.000,"M",7,23,"36",2,1,4,1,12,31,11.716,2,"2_Testing","Pension",0.098,"Mortgage",0.078
40089,"Savings",0,,0,,,12456,56,21,0,"Foxton",56,"M",0,0,0,63,46040.000,"S",2,-4,"0",1,0,0,0,13,23,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
40089,"Car loan",0,,0,,,12457,56,21,0,"Foxton",56,"M",0,0,0,63,46040.000,"S",2,-4,"0",1,0,0,0,13,23,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
40097,"Car loan",0,,0,,,12458,41,13,76,"Ravensville",41,"F",0,0,0,40,45961.000,"U",3,9,"12",5,2,1,1,15,44,12.069,1,"2_Testing","Savings",0.970,"Pension",0.902
40097,"Savings",0,,0,,,12459,41,13,76,"Ravensville",41,"F",0,0,0,40,45961.000,"U",3,9,"12",5,2,1,1,15,44,12.069,1,"2_Testing","Savings",0.970,"Pension",0.902
40099,"Pension",0,,0,,,12460,30,1,586,"Catburg",30,"M",0,0,0,67,45953.000,"M",2,41,"48",0,2,3,9,6,26,15.775,1,"2_Testing","Savings",0.970,"Mortgage",0.922
40102,"Car loan",0,,0,,,12461,39,11,0,"Foxton",39,"F",0,0,0,67,45953.000,"U",2,32,"36",0,2,0,0,6,26,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
40108,"Car loan",0,,0,,,12462,49,19,0,"Ravensville",49,"M",0,0,0,59,45968.000,"S",2,34,"36",1,0,0,0,7,33,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
40115,"Car loan",0,,0,,,12463,39,4,74,"Queensbury",39,"M",0,0,0,69,46007.000,"U",6,30,"36",0,0,4,1,4,26,10.869,2,"2_Testing","Savings",0.970,"Mortgage",0.922
40132,"Car loan",0,,0,,,12466,42,13,98,"Queensbury",42,"M",0,0,0,59,45987.000,"S",7,11,"24",1,4,6,6,8,32,12.398,3,"2_Testing","Mortgage",0.922,"Car loan",0.592
40135,"Car loan",0,,0,,,12469,41,13,107,"Ravensville",41,"M",0,0,0,57,45964.000,"M",2,37,"48",2,1,5,3,14,27,9.998,1,"2_Testing","Savings",0.970,"Mortgage",0.922
40136,"Pension",0,,0,,,12471,50,23,189,"Ravensville",50,"F",0,0,0,57,45964.000,"U",1,21,"24",2,0,1,1,14,27,9.222,1,"2_Testing","Savings",0.970,"Mortgage",0.922
40146,"Car loan",0,,0,,,12472,40,9,0,"Kingsville",40,"F",0,0,0,75,46019.000,"U",4,-6,"0",0,1,0,0,9,15,0.000,3,"2_Testing","Car loan",0.988,"Savings",0.970
40148,"Car loan",0,,0,,,12474,31,1,0,"Kingsville",31,"F",0,0,0,51,46037.000,"U",2,15,"24",3,1,0,0,8,39,0.000,1,"2_Testing","Car loan",0.988,"Savings",0.970
40159,"Mortgage",0,,0,,,12478,36,10,377,"Kingsville",36,"M",0,0,0,51,46026.000,"M",7,21,"24",3,0,5,2,15,32,9.639,3,"2_Testing","Mortgage",0.922,"Car loan",0.501
40162,"Car loan",0,,0,,,12480,20,0,0,"Ravensville",20,"M",0,0,0,31,45974.000,"S",6,34,"36",6,0,0,0,13,55,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
40165,"Car loan",0,,0,,,12481,27,0,529,"Catburg",27,"M",0,0,0,55,45972.000,"S",3,31,"36",2,4,4,4,10,34,12.243,1,"2_Testing","Savings",0.970,"Mortgage",0.922
40167,"Car loan",0,,0,,,12483,33,2,0,"Catburg",33,"F",0,0,0,44,46050.000,"S",4,9,"12",4,5,0,0,11,43,0.000,2,"2_Testing","Car loan",0.988,"Savings",0.970
